% Model:              qubit-exact-solved.mph
% Version:            COMSOL 6.3.0.290
% Date:               Sep 24 2026, 10:46
% Dimension:          3
% Nodes:              258
% Expressions:        2
% Description:        Electric potential, Electric field norm
% Length unit:        µm
% x                       y                        z                        V (V)                    es.normE (V/m)
-372.20611619269505       500                      1                        7.612868786150548E-4     988.8206080754445
-275.4251749040113        398.62521841991173       0.9999999999999999       0.0025017018378302143    3212.5714814075004
-276.00980166831374       400.99864714471903       1                        7.612868786150548E-4     1890.4388568428537
-275.28316123360923       399.7455774843004        1                        6.774021514263913E-4     2655.3691540058526
91.6259729300407          -399.63618679302203      1                        5.983594106092984E-4     1474.5701489786968
273.7109729300408         -399.63618679302203      1                        5.983594106092984E-4     546.8359981024865
273.2851765636827         -400.9992001566909       1                        4.5167218105492937E-4    369.9029910435505
275.4685757452485         -401.02812904091775      1                        1.4337463670099386E-4    318.3023075502144
187.7135168281956         -500                     1                        1.4337463670099386E-4    412.15465842312835
371.6362436938235         -500                     1                        1.4337463670099386E-4    160.58533003382317
128.35331664277382        -200.63618679302203      1                        5.983594106092984E-4     1647.553758235104
555.558970559451          -500                     1                        1.4337463670099386E-4    82.18794707076269
456.58709960036884        -401.02812904091775      1                        1.4337463670099386E-4    135.06106674978525
274.5572620987753         -399.76808917824343      1                        1.9053510825705236E-4    445.4714286773838
275.2555933063001         -399.8441269116423       1                        8.490971339615737E-5     341.82349828767815
457.3405933063            -399.8441269116423       1                        8.490971339615737E-5     154.93425087679992
557.5                     -300.58616643843663      0.9999999999999999       8.724311159146688E-5     112.8636941329438
458.499988712976          -399.5861777254605       0.9999999999999999       8.724311159146685E-5     138.34807043574367
557.5                     -498.5861890124845       0.9999999999999999       8.724311159146687E-5     94.74006058795851
557.5                     -500                     1                        5.252128868846246E-5     99.82556592854968
457.99999999999994        -400.49999999999994      1                        5.252128868846246E-5     133.4631872735327
256.79597293004065        -200.63618679302203      1                        5.983594106092984E-4     709.0117977079492
257.6422620987752         -200.76808917824349      1                        1.905351082570524E-4     638.1035950428834
-114.9379012239108        90.81805714400676        1                        0.996760390750433        4184.671763454479
124.95933283668232        -120.98993298023319      1                        0.007391562806379139     2292.66317619151
126.27747115365003        -199.07478277818862      1                        0.007391562806379139     2077.13676938403
123.90920333884675        -118.9164372033354       1                        0.010344880468609699     2742.7463406660936
8.298712501892297         -199.74296477417334      1                        0.0017500135945965995    10351.455229416233
91.41899127807422         -397.64839043174936      1                        0.0017500135945965995    1670.0130260609935
127.94432087978551        -199.74296477417334      1                        0.0017500135945965995    2202.1437868204425
126.61831578594884        -121.19209704600554      1                        0.0017500135945965995    2820.9496927722594
89.49466172024357         -45.97330615570904       1                        0.0017500135945965995    3774.027779923053
87.37334810485027         -44.888625986796455      1                        0.010344880468609699     4121.563804854879
-6.829273619179176        1.0990063485115888       0.9999999999999999       0.9794580241912518       47267.13248155148
7.696313142950142         -0.5576379740541415      0.9999999999999999       0.011085573382630505     45117.43459642246
87.15640887206106         -42.92152315521495       0.9999999999999999       0.011085573382630505     3937.0315583461766
88.59060211499664         37.630540336938196       0.9999999999999999       0.011085573382630505     3160.725420339775
7.696313142950142         66.3180270643867         0.9999999999999999       0.011085573382630505     35934.556874178335
88.90397057449658         -45.01170827886364       1                        0.003251550900827625     4443.504439920096
88.78781753987722         -44.12003520855407       0.9999999999999999       0.004055740845790815     4640.313256150079
7.260176326069299         67.91701303369433        0.9999999999999999       0.007119311960177566     42551.853357787855
-7.521955711520052        1.5461192879179593       0.9999999999999999       0.9925947811328012       33500.21156290489
-112.5871018337625        90.91668682734853        0.9999999999999999       0.9925947811328012       5022.139066365504
-52.67450325889654        31.59114705362589        0.9999999999999999       0.9925947811328012       8480.245681022976
-7.521955711520052        71.01596891572025        0.9999999999999999       0.9925947811328012       39057.268920508875
-256.8897843890311        199.9785449262949        1                        0.9973140773831423       6560.216253046339
-128.4471281017643        199.9785449262949        1                        0.9973140773831423       7109.710193339846
-114.2203755978614        92.06396959400227        1                        0.9973140773831423       4895.42452073259
-274.5101749040113        399.62521841991173       1                        0.0013327339819982893    2719.9883729581547
-257.5951749040112        200.62521841991176       1                        0.9963327339819983       8103.627399326683
-256.31233670758155       201.52314753104778       1                        0.9919522235365591       7773.037067546666
-273.1282253517124        399.35713157964466       1                        0.0027823032935744146    3240.078713217156
-128.6222743201717        201.52314753104778       1                        0.9919522235365591       7887.798885524351
-8.13978438903119         199.9785449262949        1                        0.9973140773831423       9662.399163514598
-9.019856646835468        201.52314753104778       1                        0.9919522235365591       7826.205661452803
-274.23305988723763       400.99814201612025       0.9999999999999999       0.0011042834560288479    2071.367764033809
-370.4298652282408        500                      0.9999999999999999       0.0011042834560288479    1015.3633723065675
-186.45141247486433       500                      0.9999999999999999       0.0011042834560288479    1572.5826491872158
-185.42182575683447       498.27412360394317       1                        0.0027823032935744146    1410.6555412546043
458.499988712976          -201.5861551514125       0.9999999999999999       8.724311159146687E-5     166.7048486562282
-92.11012994724618        399.35713157964466       1                        0.0027823032935744146    3485.074172607558
257.3463046415984         -199.9271034082726       1                        3.777394927125965E-4     681.4817875478908
128.90364835433158        -199.9271034082726       1                        3.777394927125965E-4     1372.129437575216
129.56589186554336        -198.97738464925803      1                        5.661593232534283E-4     1351.4870823952365
128.23964828572312        -120.41238931250405      1                        5.661593232534283E-4     1547.9290667339424
257.32503929264743        -198.97738464925803      1                        5.661593232534284E-4     650.4777570887799
357.7101939858865         -100.62426816246786      1                        0.019724167332705718     156.47795333677084
356.2955490629056         -100.00687487899981      1                        0.02006149626235452      158.70761220593974
258.2101939858865         -200.1242681624679       1                        1.2453073445624837E-4    554.4606939452393
275.12519398588665        -399.12426816246784      1                        1.2453073445624837E-4    425.0001749931412
457.2101939858865         -200.12426816246779      1                        1.2453073445624837E-4    265.1301400330272
457.2101939858865         -399.12426816246784      1                        1.2453073445624837E-4    173.2783930316849
557.5                     -100.93089193481808      1                        1.0677618326720153E-4    141.28617942708547
458.49996373512096        -199.93092819969684      1                        1.0677618326720151E-4    175.1206364525633
557.5                     -298.93096446457594      1                        1.0677618326720151E-4    116.60262314261284
457.6738831686232         -198.9106384399944       1                        1.5551551688205688E-4    272.7193442168749
556.5488899662753         -100.03563164234266      1                        1.5551551688205688E-4    134.33117322119602
358.79887637097124        -100.0356316423425       1                        0.019632040158926525     161.23890514370026
257.32503929264743        -1.036365108736438       1                        5.661593232534283E-4     714.8000906733859
-7.235807611686268        72.2133730836353         1                        0.9864426686640237       51112.50873555334
-7.235807611686268        197.93092756549632       1                        0.9864426686640239       34480.39103767439
7.422181706449362         197.93092756549632       1                        0.009243380788315124     43185.263528770636
7.422181706449362         69.140442730923          1                        0.009243380788315124     38819.63926256804
-125.39083334264197       197.93092756549632       1                        0.9864426686640239       4977.644472035588
-111.41859975912652       91.94696156938993        1                        0.9864426686640237       3841.6093660375673
89.9255753716977          -44.53294846370413       1                        6.728600040351515E-4     2907.6863161274705
257.0305480018613         -0.1530755440954736      1                        6.728600040351515E-4     752.1765734935975
127.25455275838989        -120.1677590679782       1                        6.728600040351515E-4     1732.4163900973458
125.3454572435569         114.01708538889774       1                        0.009243380788315124     2201.336299175743
8.571571224044284         67.8064987490597         0.9999999999999999       0.0023667964540332238    14979.365917497827
90.91772016853072         38.604139906178226       0.9999999999999999       0.0023667964540332238    3373.633020304386
255.0096791588928         0.5737632486712942       0.9999999999999999       0.0023667964540332238    542.4241710982687
89.4577865700197          -43.39364142548903       0.9999999999999999       0.0023667964540332238    3470.120767203818
127.52699522161424        113.07593373254592       0.9999999999999999       0.0023667964540332238    1888.9013710262043
-7.450723308030143        199.86836877355626       1                        0.9967525858818637       40741.84902236152
7.474276691969856         199.86836877355626       1                        0.0017525858818637058    31962.86764277214
-91.39888511777112        399.6694985735822        1                        0.0011919250921473177    12595.983323433054
